,Name,Screen,Res,Price,GPU,CPU,RAM,Memory,OS,Wifi,Seller,PC_url,Img_url
590,Lenovo IP Flex 3 Chrome 12IAN8 (82XH001GFR),"Écran tactile 12.2"" LCD - IPS 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",449.0,Intel UHD Graphics (24 EU),Intel Processor N100(4 coeurs x 3.40 GHz),8 Go LPDDR5 - 4800 MHz,128 Go (eMMC),Chrome OS (Google),Wi-Fi 6E • Bluetooth 5.1 • NFC,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ip-flex-3-chrome-12ian8-82xh001gfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34866/lenovo-ideapad-flex-3-12-cloud-grey-1.jpg
591,HP Victus Gaming 16-r0000sf,"Écran 16.1"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1399.0,Nvidia GeForce RTX 4070 (Mobile)(8 Go),Intel Core i7-13700H(14 coeurs 5.00 GHz),16 Go DDR5 - 5200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/hp-victus-gaming-16-r0000sf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34858/hp-victus-gaming-16-r-noir-1.jpg
592,Lenovo IdeaPad Slim 3 15IAH8 (83ER003LFR),"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",629.99,Intel UHD Graphics (48 EU) - Alder Lake,Intel Core i5-12450H(8 coeurs 4.40 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-slim-3-15iah8-83er003lfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34857/lenovo-ideapad-slim-3-15-gen-8-arctic-grey-1.jpg
593,HP ProBook 470 G10 (8A5H2EA),"Écran 17.3"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1341.12,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1355U(10 coeurs 5.00 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6 • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-470-g10-8a5h2ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34853/hp-probook-470-g10-1.jpg
594,HP ProBook 440 G10 (8A5J8EA),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1102.9,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1355U(10 coeurs 5.00 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-440-g10-8a5j8ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34852/hp-probook-440-g10-1.jpg
595,HP ProBook 440 G10 (8A5J7EA),"Écran 14.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",824.84,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-440-g10-8a5j7ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34851/hp-probook-440-g10-1.jpg
596,HP ProBook 450 G10 (8A5H8EA),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1102.9,Intel Iris Xe Graphics (96 EU) - Raptor Lake,Intel Core i7-1355U(10 coeurs 5.00 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-450-g10-8a5h8ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34850/hp-probook-450-g10-1.jpg
597,HP ProBook 450 G10 (8A5H6EA),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",954.96,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-450-g10-8a5h6ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34849/hp-probook-450-g10-1.jpg
598,HP ProBook 450 G10 (8A5H4EA),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",882.1,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),8 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-450-g10-8a5h4ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34848/hp-probook-450-g10-1.jpg
599,HP ProBook 450 G10 (8A5H7EA),"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",949.44,Intel Iris Xe Graphics (80 EU) - Raptor Lake,Intel Core i5-1335U(10 coeurs 4.60 GHz),8 Go DDR4 - 3200 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-probook-450-g10-8a5h7ea.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34847/hp-probook-450-g10-1.jpg
600,Lenovo IdeaPad 3 17ALC6 (82KV00ESFR),"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution HD+ 1600 x 900 pixels
(16/9)",549.99,AMD Radeon RX Vega 8,AMD Ryzen 7 5700U(8 coeurs 4.30 GHz),12 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-17alc6-82kv00esfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34846/lenovo-ideapad-3-17-gris-arctique-1.jpg
601,Asus Vivobook 16X N3605ZV-N1077W,"Écran 16.0"" LCD - IPS (anti-reflets) 120 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1279.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go),Intel Core i7-12650H(10 coeurs 4.70 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Darty,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-16x-n3605zv-n1077w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34845/asus-vivobook-16x-n3605-indie-black-1.jpg
602,Lenovo IdeaPad Slim 3 15AMN8 (82XQ000LFR),"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",408.49,AMD Radeon 610M,AMD Athlon Silver 7120U(2 coeurs 3.50 GHz),8 Go LPDDR5 - 5600 MHz,128 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille (mode S),Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-slim-3-15amn8-82xq000lfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34838/lenovo-ideapad-slim-3-15-gen-8-arctic-grey-1.jpg
603,Acer Predator Helios 18 PH18-71-75MH,"Écran 18.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",2519.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 1980 MHz / 140 W,Intel Core i7-13700HX(16 coeurs 5.00 GHz),16 Go DDR5 - 5600 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-predator-helios-18-ph18-71-75mh.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34836/acer-predator-helios-18-ph18-71-1.jpg
604,Acer Predator Helios 18 PH18-71-954N,"Écran 18.0"" LCD - IPS (mini-LED) (anti-reflets) 250 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",3409.99,Nvidia GeForce RTX 4080 (Mobile)(12 Go)Version : 1830 MHz / 175 W,Intel Core i9-13900HX(24 coeurs 5.40 GHz),32 Go DDR5 - 5600 MHz,2 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-predator-helios-18-ph18-71-954n.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34835/acer-predator-helios-18-ph18-71-1.jpg
605,Acer Aspire 3 A315-35-P88H,"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",329.99,Intel UHD Graphics (32 EU),Intel Pentium Silver N6000(4 coeurs 3.30 GHz),8 Go DDR4 - 2933 MHz,128 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille (mode S),Wi-Fi 6 • Bluetooth 5.0,Darty,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-3-a315-35-p88h.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34834/acer-aspire-3-a315-35-argent-1.jpg
606,Acer Aspire 3 A315-58-532J,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",639.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1135G7(4 coeurs 4.20 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-3-a315-58-532j.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34833/acer-aspire-3-a315-35-argent-1.jpg
607,Acer Chromebook 314 CB314-2HT-K3MH,"Écran tactile 14.0"" LCD - TN 60 Hz","Résolution HD 1366 x 768 pixels
(16/9)",284.99,ARM Mali G72 MP3,MediaTek MT8183(8 coeurs x 2.00 GHz),8 Go LPDDR4X - 4266 MHz,64 Go (eMMC),Chrome OS (Google),Wi-Fi 5 • Bluetooth 4.2,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-chromebook-314-cb314-2ht-k3mh.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34832/acer-chromebook-cb314-2h-gris-1.jpg
608,MSI Bravo 17 C7VE-014FR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1049.0,Nvidia GeForce RTX 4050 (Mobile)(6 Go)Version : 2355 MHz / 105 W,AMD Ryzen 7 7735HS(8 coeurs 4.75 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-bravo-17-c7ve-014fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/34831/msi-bravo-17-c7v-1.jpg
609,MSI Bravo 17 C7VF-013FR,"Écran 17.3"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1099.0,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2250 MHz / 105 W,AMD Ryzen 5 7535HS(6 coeurs 4.55 GHz),16 Go DDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-bravo-17-c7vf-013fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/34830/msi-bravo-17-c7v-1.jpg
610,Asus Zenbook Pro 14 Duo OLED UX8402VU-P1090W,"Écran tactile 14.5"" OLED 120 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",2299.0,Nvidia GeForce RTX 4050 (Mobile)(6 Go),Intel Core i9-13900H(14 coeurs 5.40 GHz),32 Go LPDDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-pro-14-duo-oled-ux8402vu-p1090w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34829/asus-zenbook-pro-14-duo-oled-ux8402-1.jpg
611,Asus ZenBook Pro 14 OLED UX6404VI-P1107W,"Écran tactile 14.5"" OLED 120 Hz + stylet","Résolution QHD 2880 x 1800 pixels
(16/10)",2799.0,Nvidia GeForce RTX 4070 (Mobile)(8 Go),Intel Core i9-13900H(14 coeurs 5.40 GHz),48 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/asus-zenbook-pro-14-oled-ux6404vi-p1107w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34828/asus-zenbook-pro-14-oled-ux6404-1.jpg
612,Asus ROG STRIX G18 G814JV-N5053W,"Écran 18.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1899.99,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2420 MHz / 140 W,Intel Core i7-13650HX(14 coeurs 4.90 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/asus-rog-strix-g18-g814jv-n5053w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34827/asus-rog-strix-g18-1.jpg
613,Lenovo IdeaPad 3 15ITL6 (82H803THFR),"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",479.0,Intel Iris Xe Graphics (80 EU),Intel Core i5-1155G7(4 coeurs 4.50 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-3-15itl6-82h803thfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34826/lenovo-ideapad-3-gen6-15-gris-arctique-1.jpg
614,Acer Aspire 3 A317-53-34RC,"Écran 17.3"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",619.99,Intel UHD Graphics (48 EU) - Tiger Lake,Intel Core i3-1115G4(2 coeurs 4.10 GHz),16 Go DDR4 - 3200 MHz,256 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.0,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/acer-aspire-3-a317-53-34rc.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34825/acer-aspire-a317-33-1.jpg
615,MSI Raider GE78HX 13VI-001FR,"Écran 17.3"" LCD - IPS (anti-reflets) 240 Hz","Résolution QHD 2560 x 1600 pixels
(16/10)",4219.99,Nvidia GeForce RTX 4090 (Mobile)(16 Go)Version : 2040 MHz / 175 W,Intel Core i9-13980HX(24 coeurs 5.60 GHz),64 Go DDR5 - 5600 MHz,2 To (SSD M.2 PCI-e 4.0),Windows 11 Pro,Wi-Fi 6E • Bluetooth 5.3,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/msi-raider-ge78hx-13vi-001fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/34824/msi-raider-ge78hx-1.jpg
616,HP Envy x360 13-bf0000nf,"Écran tactile 13.3"" OLED 60 Hz","Résolution QHD 2880 x 1800 pixels
(16/10)",1099.0,Intel Iris Xe Graphics (96 EU),Intel Core i7-1250U(10 coeurs x 4.70 GHz),16 Go LPDDR4X - 4266 MHz,1 To (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,HP France,https://www.comparez-malin.fr/informatique/pc-portable/hp-envy-x360-13-bf0000nf.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/hp/2023/34823/hp-envy-x360-13-2022-bleu-1.jpg
617,MSI Modern 15 B12MO-601FR,"Écran 15.6"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",479.99,Intel UHD Graphics (64 EU) - Alder Lake,Intel Core i3-1215U(6 coeurs x 4.40 GHz),8 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.2,RueDuCommerce,https://www.comparez-malin.fr/informatique/pc-portable/msi-modern-15-b12mo-601fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/34822/msi-modern-15-b12-tmp-noir-1.jpg
618,Asus VivoBook Go 14 S1404FA-NK259W,"Écran 14.0"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",499.99,AMD Radeon 610M,AMD Ryzen 5 7520U(4 coeurs 4.30 GHz),8 Go LPDDR5 - 5600 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-go-14-s1404fa-nk259w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34821/asus-vivobook-go-14-e1404-black-1.jpg
619,Asus VivoBook Go 15 OLED S1504FA-L1282W,"Écran 15.6"" OLED 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",649.99,AMD Radeon 610M,AMD Ryzen 5 7520U(4 coeurs 4.30 GHz),16 Go LPDDR5 - 5600 MHz,512 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille,Wi-Fi 5 • Bluetooth 5.1,Asus,https://www.comparez-malin.fr/informatique/pc-portable/asus-vivobook-go-15-oled-s1504fa-l1282w.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/asus/2023/34818/asus-vivobook-go-15-e1504-argent-1.jpg
620,Lenovo IdeaPad Duet 3 11IAN8 (82XK003JFR),"Écran tactile 11.5"" LCD - IPS","Résolution 2K 2000 x 1200 pixels
(5/3)",549.0,Intel UHD Graphics (24 EU),Intel Processor N100(4 coeurs x 3.40 GHz),8 Go LPDDR5 - 4800 MHz,128 Go (SSD UFS),Windows 11 Famille (mode S),Wi-Fi 6 (802.11ax) • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/tablette/lenovo-ideapad-duet-3-11ian8-82xk003jfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34817/lenovo-ideapad-duet-3-11-blue-abyss-1.jpg
621,Lenovo IdeaPad Duet 3 CB 11Q727 (82T60005FR),"Écran tactile 10.9"" LCD - IPS","Résolution 2K 2000 x 1200 pixels
(5/3)",359.99,Qualcomm Adreno 618,Qualcomm Snapdragon 7c Gen 2(8 coeurs x 2.40 GHz),4 Go LPDDR4X - 2133 MHz,128 Go (eMMC),Chrome OS (Google),Wi-Fi 5 (802.11ac) • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/tablette/lenovo-ideapad-duet-3-cb-11q727-82t60005fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34816/lenovo-ideapad-duet-3-chromebook-storm-grey-1.jpg
622,Lenovo IdeaPad Slim 3 15AMN8 (82XQ000MFR),"Écran 15.6"" LCD - TN (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",449.99,AMD Radeon 610M,AMD Ryzen 3 7320U(4 coeurs 4.10 GHz),8 Go LPDDR5 - 5600 MHz,128 Go (SSD M.2 PCI-e 3.0),Windows 11 Famille (mode S),Wi-Fi 6 • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-slim-3-15amn8-82xq000mfr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34812/lenovo-ideapad-slim-3-15-gen-8-arctic-grey-1.jpg
623,Lenovo Yoga Slim 6 14IAP8 (82WU0065FR),"Écran 14.0"" OLED 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",999.99,Intel Iris Xe Graphics (80 EU),Intel Core i5-1240P(12 coeurs 4.40 GHz),16 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Fnac,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-yoga-slim-6-14iap8-82wu0065fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34811/lenovo-yoga-slim-6-gen-8-storm-grey-1.jpg
624,Acer Predator Helios Neo 16 PHN16-71-92Z2,"Écran 16.0"" LCD - IPS (anti-reflets) 165 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",1649.99,Nvidia GeForce RTX 4070 (Mobile)(8 Go)Version : 1980 MHz / 140 W,Intel Core i9-13900HX(24 coeurs 5.40 GHz),16 Go DDR5 - 5600 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/acer-predator-helios-neo-16-phn16-71-92z2.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/acer/2023/34810/acer-predator-helios-neo-16-rgb-1.jpg
625,Lenovo IdeaPad Slim 5 16ABR8 (82XG0070FR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",799.0,AMD Radeon Vega 7,AMD Ryzen 5 7530U(6 coeurs 4.50 GHz),16 Go DDR4 - 3200 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-slim-5-16abr8-82xg0070fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34808/lenovo-ideapad-slim-5-gen-8-cloud-grey-1.jpg
626,MSI Bravo 15 C7VF-034FR,"Écran 15.6"" LCD - IPS (anti-reflets) 144 Hz","Résolution Full HD 1920 x 1080 pixels
(16/9)",1099.0,Nvidia GeForce RTX 4060 (Mobile)(8 Go)Version : 2250 MHz / 105 W,AMD Ryzen 7 7735HS(8 coeurs 4.75 GHz),16 Go DDR5 - 4800 MHz,1 To (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.3,Amazon,https://www.comparez-malin.fr/informatique/pc-portable/msi-bravo-15-c7vf-034fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/msi/2023/34807/msi-bravo-15-c7-1.jpg
627,Lenovo IdeaPad Slim 5 16IAH8 (83BG0043FR),"Écran 16.0"" LCD - IPS (anti-reflets) 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",699.0,Intel UHD Graphics (48 EU) - Alder Lake,Intel Core i5-12450H(8 coeurs 4.40 GHz),8 Go LPDDR5 - 4800 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6E • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-slim-5-16iah8-83bg0043fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34806/lenovo-ideapad-slim-5-gen-8-cloud-grey-1.jpg
628,Lenovo IdeaPad Flex 5 14ALC7 (82R900E3FR),"Écran tactile 14.0"" LCD - IPS 60 Hz","Résolution Full HD 1920 x 1200 pixels
(16/10)",699.0,AMD Radeon RX Vega 7,AMD Ryzen 5 5500U(6 coeurs 4.00 GHz),8 Go LPDDR4X - 4266 MHz,512 Go (SSD M.2 PCI-e 4.0),Windows 11 Famille,Wi-Fi 6 • Bluetooth 5.1,Boulanger,https://www.comparez-malin.fr/informatique/pc-portable/lenovo-ideapad-flex-5-14alc7-82r900e3fr.html,https://cdn.comparez-malin.fr/cache/thumbnail/img/lenovo/2023/34805/lenovo-ideapad-flex-5-gen-7-stone-blue-1.jpg
